Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_Age,Pclass_SibSp,Pclass_Parch,Pclass_Fare,Pclass_Sex_female,Pclass_Sex_male,Pclass_Embarked_C,Pclass_Embarked_Q,Pclass_Embarked_S,Age_SibSp,Age_Parch,Age_Fare,Age_Sex_female,Age_Sex_male,Age_Embarked_C,Age_Embarked_Q,Age_Embarked_S,SibSp_Parch,SibSp_Fare,SibSp_Sex_female,SibSp_Sex_male,SibSp_Embarked_C,SibSp_Embarked_Q,SibSp_Embarked_S,Parch_Fare,Parch_Sex_female,Parch_Sex_male,Parch_Embarked_C,Parch_Embarked_Q,Parch_Embarked_S,Fare_Sex_female,Fare_Sex_male,Fare_Embarked_C,Fare_Embarked_Q,Fare_Embarked_S,Sex_female_Sex_male,Sex_female_Embarked_C,Sex_female_Embarked_Q,Sex_female_Embarked_S,Sex_male_Embarked_C,Sex_male_Embarked_Q,Sex_male_Embarked_S,Embarked_C_Embarked_Q,Embarked_C_Embarked_S,Embarked_Q_Embarked_S
1.0,31.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,31.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,31.0,0.0,1612.0,0.0,31.0,0.0,0.0,31.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,70.0,0.0,0.0,10.5,0.0,1.0,0.0,0.0,1.0,140.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,735.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,31.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,62.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,403.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,18.0,0.0,0.0,7.775,0.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,23.325000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,139.95000000000002,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,24.5,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,73.5,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,197.22500000000002,0.0,24.5,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,18.0,0.0,0.0,9.8417,1.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,29.5251,3.0,0.0,0.0,0.0,3.0,0.0,0.0,177.1506,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8417,0.0,0.0,0.0,9.8417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,43.0,1.0,6.0,46.9,1.0,0.0,0.0,0.0,1.0,129.0,3.0,18.0,140.7,3.0,0.0,0.0,0.0,3.0,43.0,258.0,2016.7,43.0,0.0,0.0,0.0,43.0,6.0,46.9,1.0,0.0,0.0,0.0,1.0,281.4,6.0,0.0,0.0,0.0,6.0,46.9,0.0,0.0,0.0,46.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,36.0,0.0,1.0,512.3292,0.0,1.0,1.0,0.0,0.0,36.0,0.0,1.0,512.3292,0.0,1.0,1.0,0.0,0.0,0.0,36.0,18443.8512,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.3292,0.0,1.0,1.0,0.0,0.0,0.0,512.3292,512.3292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.1375,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,24.412499999999998,3.0,0.0,0.0,3.0,0.0,0.0,0.0,227.84999999999997,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1375,0.0,0.0,8.1375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,0.0,76.7292,0.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,76.7292,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2071.6884,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7292,76.7292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,20.0,0.0,0.0,9.225,0.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,27.674999999999997,0.0,3.0,0.0,0.0,3.0,0.0,0.0,184.5,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.225,0.0,0.0,9.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,14.0,5.0,2.0,46.9,0.0,1.0,0.0,0.0,1.0,42.0,15.0,6.0,140.7,0.0,3.0,0.0,0.0,3.0,70.0,28.0,656.6,0.0,14.0,0.0,0.0,14.0,10.0,234.5,0.0,5.0,0.0,0.0,5.0,93.8,0.0,2.0,0.0,0.0,2.0,0.0,46.9,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,60.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0,120.0,2.0,2.0,78.0,0.0,2.0,0.0,0.0,2.0,60.0,60.0,2340.0,0.0,60.0,0.0,0.0,60.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,25.0,1.0,2.0,41.5792,0.0,1.0,1.0,0.0,0.0,50.0,2.0,4.0,83.1584,0.0,2.0,2.0,0.0,0.0,25.0,50.0,1039.48,0.0,25.0,25.0,0.0,0.0,2.0,41.5792,0.0,1.0,1.0,0.0,0.0,83.1584,0.0,2.0,2.0,0.0,0.0,0.0,41.5792,41.5792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,4.0,1.0,39.6875,0.0,1.0,0.0,0.0,1.0,42.0,12.0,3.0,119.0625,0.0,3.0,0.0,0.0,3.0,56.0,14.0,555.625,0.0,14.0,0.0,0.0,14.0,4.0,158.75,0.0,4.0,0.0,0.0,4.0,39.6875,0.0,1.0,0.0,0.0,1.0,0.0,39.6875,0.0,0.0,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,10.1708,0.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,30.5124,0.0,3.0,0.0,0.0,3.0,0.0,0.0,193.2452,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1708,0.0,0.0,10.1708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,18.0,0.0,0.0,7.7958,0.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,23.3874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,140.3244,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7958,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,15.0,0.0,1.0,211.3375,1.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,211.3375,1.0,0.0,0.0,0.0,1.0,0.0,15.0,3170.0625,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.3375,1.0,0.0,0.0,0.0,1.0,211.3375,0.0,0.0,0.0,211.3375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,1.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0,31.0,1.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0,31.0,0.0,1767.0,0.0,31.0,0.0,0.0,31.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,4.0,0.0,1.0,13.4167,1.0,0.0,1.0,0.0,0.0,12.0,0.0,3.0,40.2501,3.0,0.0,3.0,0.0,0.0,0.0,4.0,53.6668,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4167,1.0,0.0,1.0,0.0,0.0,13.4167,0.0,13.4167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,56.4958,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,169.4874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1581.8824,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4958,0.0,0.0,56.4958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,0.0,0.0,7.225,0.0,1.0,1.0,0.0,0.0,75.0,0.0,0.0,21.674999999999997,0.0,3.0,3.0,0.0,0.0,0.0,0.0,180.625,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225,7.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1593.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,52.0,0.0,0.0,13.5,0.0,1.0,0.0,0.0,1.0,104.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,702.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,44.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,132.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,354.20000000000005,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.7333,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.1999,3.0,0.0,0.0,3.0,0.0,0.0,0.0,216.5324,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7333,0.0,0.0,7.7333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,1.0,1.0,110.8833,0.0,1.0,1.0,0.0,0.0,49.0,1.0,1.0,110.8833,0.0,1.0,1.0,0.0,0.0,49.0,49.0,5433.2817000000005,0.0,49.0,49.0,0.0,0.0,1.0,110.8833,0.0,1.0,1.0,0.0,0.0,110.8833,0.0,1.0,1.0,0.0,0.0,0.0,110.8833,110.8833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,42.0,0.0,0.0,7.65,0.0,1.0,0.0,0.0,1.0,126.0,0.0,0.0,22.950000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,321.3,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,18.0,1.0,0.0,227.525,1.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,227.525,1.0,0.0,1.0,0.0,0.0,18.0,0.0,4095.4500000000003,18.0,0.0,18.0,0.0,0.0,0.0,227.525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.525,0.0,227.525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.0,0.0,0.0,26.2875,0.0,1.0,0.0,0.0,1.0,35.0,0.0,0.0,26.2875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,920.0625,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2875,0.0,0.0,26.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,18.0,0.0,1.0,14.4542,1.0,0.0,1.0,0.0,0.0,54.0,0.0,3.0,43.3626,3.0,0.0,3.0,0.0,0.0,0.0,18.0,260.17560000000003,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4542,1.0,0.0,1.0,0.0,0.0,14.4542,0.0,14.4542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,0.0,0.0,7.7417,0.0,1.0,0.0,1.0,0.0,75.0,0.0,0.0,23.225099999999998,0.0,3.0,0.0,3.0,0.0,0.0,0.0,193.5425,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7417,0.0,7.7417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,26.0,1.0,0.0,7.8542,0.0,1.0,0.0,0.0,1.0,78.0,3.0,0.0,23.5626,0.0,3.0,0.0,0.0,3.0,26.0,0.0,204.20919999999998,0.0,26.0,0.0,0.0,26.0,0.0,7.8542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8542,0.0,0.0,7.8542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,39.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,78.0,0.0,0.0,52.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1014.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,45.0,0.0,0.0,13.5,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,607.5,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,13.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,0.0,0.0,26.2875,0.0,1.0,0.0,0.0,1.0,42.0,0.0,0.0,26.2875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1104.075,0.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2875,0.0,0.0,26.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,151.55,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,151.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3334.1000000000004,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.55,0.0,0.0,0.0,151.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,1.0,1.0,15.2458,0.0,1.0,1.0,0.0,0.0,84.0,3.0,3.0,45.737399999999994,0.0,3.0,3.0,0.0,0.0,28.0,28.0,426.88239999999996,0.0,28.0,28.0,0.0,0.0,1.0,15.2458,0.0,1.0,1.0,0.0,0.0,15.2458,0.0,1.0,1.0,0.0,0.0,0.0,15.2458,15.2458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,0.0,0.0,49.5042,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,49.5042,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1188.1008,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5042,0.0,49.5042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,743.4,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,48.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,48.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,2496.0,0.0,48.0,0.0,0.0,48.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,0.0,0.0,9.4833,0.0,1.0,0.0,0.0,1.0,87.0,0.0,0.0,28.4499,0.0,3.0,0.0,0.0,3.0,0.0,0.0,275.0157,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4833,0.0,0.0,9.4833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,52.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,104.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,676.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,19.0,0.0,0.0,7.65,0.0,1.0,0.0,0.0,1.0,57.0,0.0,0.0,22.950000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,145.35,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0,0.0,7.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,38.0,0.0,0.0,227.525,1.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,227.525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8645.95,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.525,0.0,227.525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,283.5,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,15.5,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,46.5,0.0,3.0,0.0,3.0,0.0,0.0,0.0,434.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,33.0,0.0,0.0,7.775,0.0,1.0,0.0,0.0,1.0,99.0,0.0,0.0,23.325000000000003,0.0,3.0,0.0,0.0,3.0,0.0,0.0,256.575,0.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775,0.0,0.0,7.775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,6.0,0.0,1.0,33.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,66.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,198.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,17.0,1.0,0.0,7.0542,0.0,1.0,0.0,0.0,1.0,51.0,3.0,0.0,21.162599999999998,0.0,3.0,0.0,0.0,3.0,17.0,0.0,119.92139999999999,0.0,17.0,0.0,0.0,17.0,0.0,7.0542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0542,0.0,0.0,7.0542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,34.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,68.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,442.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,50.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,650.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,27.0,1.0,0.0,53.1,0.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,53.1,0.0,1.0,0.0,0.0,1.0,27.0,0.0,1433.7,0.0,27.0,0.0,0.0,27.0,0.0,53.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,53.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,20.0,0.0,0.0,8.6625,0.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,25.987499999999997,0.0,3.0,0.0,0.0,3.0,0.0,0.0,173.25,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,30.0,3.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,60.0,6.0,0.0,42.0,2.0,0.0,0.0,0.0,2.0,90.0,0.0,630.0,30.0,0.0,0.0,0.0,30.0,0.0,63.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.7375,1.0,0.0,0.0,1.0,0.0,84.0,0.0,0.0,23.2125,3.0,0.0,0.0,3.0,0.0,0.0,0.0,216.65,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7375,0.0,0.0,7.7375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,0.0,52.0,0.0,2.0,0.0,0.0,2.0,25.0,0.0,650.0,0.0,25.0,0.0,0.0,25.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,25.0,1.0,0.0,7.925,1.0,0.0,0.0,0.0,1.0,75.0,3.0,0.0,23.775,3.0,0.0,0.0,0.0,3.0,25.0,0.0,198.125,25.0,0.0,0.0,0.0,25.0,0.0,7.925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925,0.0,0.0,0.0,7.925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,0.0,0.0,211.3375,1.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,211.3375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6128.7875,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.3375,0.0,0.0,0.0,211.3375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
